"RPT_PERIOD","R_S_NAME","LINE_NUM","PROD_CODE","PROD_NAME","PORT_CODE","PORT_CITY","PORT_STATE","PORT_PADD","GCTRY_CODE","CNTRY_NAME","QUANTITY","SULFUR","APIGRAVITY","PCOMP_RNAM","PCOMP_SITEID","PCOMP_SNAM","PCOMP_STAT","STATE_NAME","PCOMP_PADD"
"1988-01-31","CHEVRON CORP","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","773","0.1","35.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-01-31","HAWAII FUELING FACILITIES CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1","0","0","","","","","",""
"1988-01-31","HAWAII FUELING FACILITIES CORP","2","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1","0","0","","","","","",""
"1988-01-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","10","0","0","","","","","",""
"1988-01-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","418","0.1","44.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-01-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","333","0.05","38.7","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-01-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","297","0.21","21.9","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-02-29","CHEVRON CORP","2","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","168","0.05","0","","","","","",""
"1988-02-29","CHEVRON CORP","3","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","220","0.05","0","","","","","",""
"1988-02-29","CHEVRON CORP","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","228","0.1","36.2","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-02-29","HAWAII FUELING FACILITIES CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1","0","0","","","","","",""
"1988-02-29","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","292","0.2","21.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-03-31","CHEVRON CORP","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","200","0.25","0","","","","","",""
"1988-03-31","CHEVRON CORP","2","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","110","0.25","0","","","","","",""
"1988-03-31","CHEVRON CORP","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","777","0.1","35.9","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-03-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","25","0","0","","","","","",""
"1988-03-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","276","0.01","41.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-03-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","598","0.01","45.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-03-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","285","0.2","21.2","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-04-30","CHEVRON CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","102","0","0","","","","","",""
"1988-04-30","CHEVRON CORP","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","1117","0.1","35.7","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-04-30","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","659","0.06","44.9","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-04-30","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","420","0.12","32.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-05-31","CHEVRON CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","99","0","0","","","","","",""
"1988-05-31","CHEVRON CORP","2","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","54","0","0","","","","","",""
"1988-05-31","CHEVRON CORP","3","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","60","0","0","","","","","",""
"1988-05-31","CHEVRON CORP","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","673","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-05-31","CHEVRON CORP","11","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","292","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-05-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","10","0","0","","","","","",""
"1988-05-31","PACIFIC RESC INC","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","184","0.12","0","","","","","",""
"1988-05-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","630","0.07","45","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-05-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","445","0.07","32.9","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-06-30","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","1069","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-06-30","CHEVRON CORP","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","107","0.1","35.8","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-06-30","PACIFIC RESC INC","1","509","RESIDUAL FUEL, 0.31-1.00% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","160","0.39","0","","","","","",""
"1988-06-30","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","431","0.02","45.5","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-06-30","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","442","0.11","32.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-07-31","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","765","0.1","35.8","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-07-31","PACIFIC RESC INC","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","258","0.28","0","","","","","",""
"1988-08-31","CHEVRON CORP","3","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","72","0","0","","","","","",""
"1988-08-31","CHEVRON CORP","4","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","193","0.25","0","","","","","",""
"1988-08-31","CHEVRON CORP","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","565","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-08-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","18","0","0","","","","","",""
"1988-08-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","655","0.1","45.5","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-08-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","606","0.08","45.8","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-08-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","404","0.07","32.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-09-30","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","1061","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-09-30","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","421","0.1","32.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-10-31","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","669","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-10-31","CHEVRON CORP","2","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","520","KUWAIT","45","0","0","","","","","",""
"1988-10-31","CHEVRON CORP","3","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","270","0.19","0","","","","","",""
"1988-10-31","CHEVRON CORP","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","14","0.1","35.4","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-10-31","CHEVRON CORP","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","732","0.1","35.3","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-10-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","19","0","0","","","","","",""
"1988-10-31","PACIFIC RESC INC","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","233","0.12","0","","","","","",""
"1988-10-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","199","0.2","21.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-10-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","191","0.18","21","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-10-31","PACIFIC RESC INC","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","451","0.01","45.9","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","847","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-11-30","CHEVRON CORP","2","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","247","0.25","0","","","","","",""
"1988-11-30","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","19","0","0","","","","","",""
"1988-11-30","PACIFIC RESC INC","1","509","RESIDUAL FUEL, 0.31-1.00% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","45","0.43","0","","","","","",""
"1988-11-30","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","496","0.01","42.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","201","0.06","32.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","178","0.24","21.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","249","0.01","46.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","118","0.17","21.5","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","326","0.05","46.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-11-30","PACIFIC RESC INC","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","100","0.01","46.1","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1988-12-31","CHEVRON CORP","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","249","0.25","0","","","","","",""
"1988-12-31","CHEVRON CORP","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","627","0.1","35.3","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-12-31","CHEVRON CORP","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","846","0.01","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1988-12-31","HAWAII FUELING FACILITIES CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","520","KUWAIT","1","0","0","","","","","",""
"1988-12-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","10","0","0","","","","","",""
"1988-12-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","459","0.09","32.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-01-31","CHEVRON CORP","12","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","259","0.1","35.7","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-01-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","16","0","0","","","","","",""
"1989-01-31","PACIFIC RESC INC","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","81","0.2","0","","","","","",""
"1989-01-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","441","0.11","32.8","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-01-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","469","0.09","31.9","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-02-28","CHEVRON CORP","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","725","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-02-28","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","15","0","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","1","133","MOTOR GAS, FINISHED UNLEADED","3201","HONOLU/PEARL, HA","HAWAII","5","260","CANADA","65","0","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","2","133","MOTOR GAS, FINISHED UNLEADED","3201","HONOLU/PEARL, HA","HAWAII","5","260","CANADA","27","0","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","3","411","DISTILLATE FUEL, TOTAL","3201","HONOLU/PEARL, HA","HAWAII","5","260","CANADA","30","0","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","4","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","287","0.16","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","5","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","123","0.3","0","","","","","",""
"1989-02-28","PACIFIC RESC INC","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","761","0.06","45.7","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-02-28","PACIFIC RESC INC","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","282","0.02","53.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-02-28","PACIFIC RESC INC","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","269","0.06","45.8","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-03-31","CHEVRON CORP","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","669","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-03-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","30","0","0","","","","","",""
"1989-03-31","PACIFIC RESC INC","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","164","0.22","0","","","","","",""
"1989-03-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","469","0.05","45.8","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-03-31","UNITED AVIATION FUELS CORP","1","216","JET FUEL, KEROSENE-TYPE (BONDED)","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","59","0","0","","","","","",""
"1989-04-30","CHEVRON CORP","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","271","0.2","0","","","","","",""
"1989-04-30","CHEVRON CORP","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","403","0.1","35.7","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-04-30","CHEVRON CORP","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","770","0.1","35.9","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-04-30","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, REPUBLIC OF","25","0","0","","","","","",""
"1989-04-30","PACIFIC RESC INC","1","509","RESIDUAL FUEL, 0.31-1.00% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","42","0.66","0","","","","","",""
"1989-04-30","PACIFIC RESC INC","2","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","107","0.19","0","","","","","",""
"1989-04-30","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","588","1","43.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-04-30","PACIFIC RESC INC","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","653","0.05","35.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-04-30","PACIFIC RESC INC","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","500","0.09","33.1","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-04-30","PACIFIC RESC INC","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","502","0.03","46.2","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-05-31","CHEVRON CORP","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","223","0.2","0","","","","","",""
"1989-05-31","CHEVRON CORP","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","508","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-05-31","CHEVRON CORP","10","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","758","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-05-31","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","29","0","0","","","","","",""
"1989-05-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","498","0.01","40.4","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-05-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","193","0.19","21.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-05-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","285","0.01","46.6","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-06-30","CHEVRON CORP","1","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","262","0.1","0","","","","","",""
"1989-06-30","CHEVRON CORP","2","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","520","KUWAIT","169","0","0","","","","","",""
"1989-06-30","CHEVRON CORP","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","456","0.1","35.8","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-06-30","CHEVRON CORP","9","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","403","0.1","35.5","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-06-30","PACIFIC FUEL TRADG CORP","1","213","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","15","0","0","","","","","",""
"1989-06-30","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","342","0.02","37.2","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-06-30","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","513","0.01","46","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-06-30","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","589","0.01","46.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-07-31","CHEVRON CORP","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","723","0.1","35.6","CHEVRON USA INC","","HONOLULU","HI","HAWAII","5"
"1989-07-31","PACIFIC RESC INC","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","160","AUSTRALIA","625","0.01","48.8","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-07-31","PACIFIC RESC INC","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","569","0.07","32.3","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
"1989-07-31","PACIFIC RESC INC","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","504","0.19","23.1","HAWAIIAN INDEP REFG INC","","EWA BEACH","HI","HAWAII","5"
